route_id,service_id,trip_id,trip_headsign,tts_trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
102548,26780,347619678,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591479,30672005,0,101,1,1
102548,26780,347620288,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591479,30672005,0,101,1,1
102548,26780,347620618,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591475,30672005,0,101,1,1
102548,26780,347620718,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591477,30672005,0,101,1,1
102548,26780,347620928,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591478,30672005,0,101,1,1
102548,26780,347620968,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591475,30672005,0,101,1,1
100236,23074,347630658,"Redmond","redmond","",0,7591388,41545006,0,501,1,1
100236,23074,347630988,"Downtown Seattle","downtown seattle","",1,7591389,30545007,0,501,1,1
100236,23074,347631188,"Downtown Seattle","downtown seattle","",1,7591390,30545007,0,501,1,1
100236,111238,350247178,"Downtown Seattle","downtown seattle","",1,7568330,30545007,0,501,1,1
100272,26780,350886388,"Alaska Junction","alaska junction","",1,7592449,20773002,0,300,1,1
100272,26780,350886488,"Alaska Junction","alaska junction","",1,7592449,20773002,0,300,1,1
100481,22285,350897898,"Seacrest Marina","seacrest marina","",1,7592462,20775004,0,300,1,1
100481,22285,350897968,"Seacrest Marina","seacrest marina","",1,7592465,20775004,0,300,1,1
100272,22285,350898578,"Alaska Junction","alaska junction","",1,7592462,20773002,0,300,1,1
100336,22285,350899068,"Downtown Seattle Water Taxi","downtown seattle water taxi","",1,7592466,40973001,0,700,1,1
100236,26780,353312278,"Downtown Seattle","downtown seattle","",1,7591430,30545007,0,501,1,1
100236,26780,353312438,"Redmond","redmond","",0,7591433,41545006,0,501,1,1
100236,26780,353312708,"Redmond","redmond","",0,7591433,41545006,0,501,1,1
100236,26780,353312718,"Downtown Seattle","downtown seattle","",1,7591434,30545007,0,501,1,1
100236,26780,353313078,"Downtown Seattle","downtown seattle","",1,7591436,30545007,0,501,1,1
100136,23074,407746078,"Factoria Crossroads","factoria crossroads","",1,7591245,20245008,0,101,1,1
100136,23074,407746238,"Factoria Crossroads","factoria crossroads","",1,7591244,20245008,0,101,1,1
102554,23074,407748088,"Bellevue Transit Center Factoria","bellevue transit center factoria","",0,7591254,11241004,0,101,1,1
100133,23074,407748838,"Bellevue Transit Center","bellevue transit center","",0,7591234,11240002,0,101,1,1
100133,23074,407749358,"Bellevue Transit Center","bellevue transit center","",0,7591237,11240002,0,101,1,1
102702,23074,466967288,"UW Bothell/Cascadia College","u-dub bothell cascadia college","",0,7591232,11239005,0,101,1,1
102702,23074,466967398,"UW Bothell/Cascadia College","u-dub bothell cascadia college","",0,7591238,11239005,0,101,1,1
102702,23074,466967528,"UW Bothell/Cascadia College","u-dub bothell cascadia college","",0,7591238,11239005,0,101,1,1
102647,26780,472984898,"Angle Lake Station","angle lake station","",1,7592435,10635002,0,101,1,1
102647,26780,472985118,"Angle Lake Station","angle lake station","",1,7592441,10635002,0,101,1,1
102647,26780,472985278,"Angle Lake Station","angle lake station","",1,7592435,10635002,0,101,1,1
100337,111238,472986738,"Vashon Island Water Taxi","vash on eyeland water taxi","",0,7592408,21975002,0,701,1,1
102647,111238,472990728,"Angle Lake Station","angle lake station","",1,7592370,10635002,0,101,1,1
102647,111238,472990738,"Marina District","marina district","",0,7592370,21635001,0,101,1,1
102647,111238,472990768,"Angle Lake Station","angle lake station","",1,7592370,10635002,0,101,1,1
100336,111238,472991178,"West Seattle Water Taxi","west seattle water taxi","",0,7592405,31973002,0,700,1,1
102698,111238,472992618,"Duvall Shuttle","duvall shuttle","",0,7592371,11627001,0,101,1,1
100132,111238,473767648,"Downtown Seattle","downtown seattle","",1,7574173,20024005,0,101,1,1
100024,111238,473787158,"Downtown Seattle South Seattle College","downtown seattle south seattle college","",1,7574309,10125013,0,101,1,1
100024,111238,473787178,"Downtown Seattle South Seattle College","downtown seattle south seattle college","",1,7574310,10125013,0,101,1,1
100132,26780,473803508,"Downtown Seattle","downtown seattle","",1,7574479,20024005,0,101,1,1
100132,26780,473803538,"Downtown Seattle","downtown seattle","",1,7574484,20024005,0,101,1,1
100161,26780,473804718,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574511,10027005,0,101,1,1
100161,26780,473804788,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574521,10027005,0,101,1,1
100161,26780,473805258,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574469,10027005,0,101,1,1
100024,23074,473822218,"Downtown Seattle South Seattle College","downtown seattle south seattle college","",1,7574409,10125009,0,101,1,1
102548,26780,347619648,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591479,30672005,0,101,1,1
102548,26780,347619888,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591476,30672005,0,101,1,1
102548,26780,347620278,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591474,30672005,0,101,1,1
102548,26780,347620398,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591477,30672005,0,101,1,1
102548,26780,347620418,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591480,30672005,0,101,1,1
102548,26780,347620528,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591479,30672005,0,101,1,1
102548,26780,347620578,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591478,30672005,0,101,1,1
102548,26780,347620748,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591480,30672005,0,101,1,1
100236,23074,347630838,"Redmond","redmond","",0,7591388,41545006,0,501,1,1
100236,23074,347631058,"Downtown Seattle","downtown seattle","",1,7591392,30545007,0,501,1,1
100236,23074,347631208,"Redmond","redmond","",0,7591393,41545006,0,501,1,1
100236,23074,347631408,"Redmond","redmond","",0,7591391,41545006,0,501,1,1
100236,23074,347631468,"Redmond","redmond","",0,7591389,41545006,0,501,1,1
100236,23074,347631788,"Redmond","redmond","",0,7591393,41545006,0,501,1,1
100236,23074,347632058,"Redmond","redmond","",0,7591393,41545006,0,501,1,1
100236,23074,347632618,"Redmond","redmond","",0,7591392,41545006,0,501,1,1
100236,111238,350247358,"Downtown Seattle","downtown seattle","",1,7568329,30545007,0,501,1,1
100481,26780,350885748,"Seacrest Marina","seacrest marina","",1,7592449,20775004,0,300,1,1
100481,26780,350885758,"Seacrest Marina","seacrest marina","",1,7592450,20775004,0,300,1,1
100272,26780,350886458,"Alaska Junction","alaska junction","",1,7592450,20773002,0,300,1,1
100481,22285,350897888,"Seacrest Marina","seacrest marina","",1,7592463,20775004,0,300,1,1
100481,22285,350898028,"Seacrest Marina","seacrest marina","",1,7592464,20775004,0,300,1,1
100272,22285,350898268,"Alaska Junction","alaska junction","",1,7592465,20773002,0,300,1,1
100336,22285,350898818,"West Seattle Water Taxi","west seattle water taxi","",0,7592466,31973002,0,700,1,1
100336,22285,350898838,"West Seattle Water Taxi","west seattle water taxi","",0,7592466,31973002,0,700,1,1
100336,22285,350898958,"Downtown Seattle Water Taxi","downtown seattle water taxi","",1,7592466,40973001,0,700,1,1
100336,22285,350899028,"Downtown Seattle Water Taxi","downtown seattle water taxi","",1,7592466,40973001,0,700,1,1
100336,22285,350899038,"Downtown Seattle Water Taxi","downtown seattle water taxi","",1,7592466,40973001,0,700,1,1
100236,26780,353312618,"Redmond","redmond","",0,7591432,41545006,0,501,1,1
100236,26780,353312868,"Redmond","redmond","",0,7591433,41545006,0,501,1,1
100236,26780,353312928,"Downtown Seattle","downtown seattle","",1,7591431,30545007,0,501,1,1
100236,26780,353313928,"Redmond","redmond","",0,7591435,41545006,0,501,1,1
100136,23074,407746218,"Factoria Crossroads","factoria crossroads","",1,7591243,20245008,0,101,1,1
100136,23074,407746228,"Factoria Crossroads","factoria crossroads","",1,7591245,20245008,0,101,1,1
102554,23074,407747818,"Bellevue Transit Center Factoria","bellevue transit center factoria","",0,7591255,11241004,0,101,1,1
102554,23074,407748178,"Bellevue Transit Center Factoria","bellevue transit center factoria","",0,7591255,11241004,0,101,1,1
102554,23074,407748208,"Bellevue Transit Center Factoria","bellevue transit center factoria","",0,7591254,11241004,0,101,1,1
102554,23074,407748308,"Bellevue Transit Center Factoria","bellevue transit center factoria","",0,7591255,11241004,0,101,1,1
100133,23074,407748988,"Bellevue Transit Center","bellevue transit center","",0,7591237,11240002,0,101,1,1
100133,23074,407749008,"Bellevue Transit Center","bellevue transit center","",0,7591234,11240002,0,101,1,1
102702,23074,466967238,"UW Bothell/Cascadia College","u-dub bothell cascadia college","",0,7591238,11239005,0,101,1,1
102702,23074,466967348,"UW Bothell/Cascadia College","u-dub bothell cascadia college","",0,7591229,11239005,0,101,1,1
102702,23074,466967408,"UW Bothell/Cascadia College","u-dub bothell cascadia college","",0,7591232,11239005,0,101,1,1
102702,23074,466967518,"UW Bothell/Cascadia College","u-dub bothell cascadia college","",0,7591233,11239005,0,101,1,1
100292,23074,472973658,"Twin Lakes","twin lake","",0,7592468,21903003,0,900,1,1
102647,26780,472984818,"Marina District","marina district","",0,7592441,21635001,0,101,1,1
102647,26780,472985128,"Marina District","marina district","",0,7592441,21635001,0,101,1,1
100132,23074,473829938,"Downtown Seattle","downtown seattle","",1,7574382,20024005,0,101,1,1
100005,26780,474185958,"International District Chinatown Station","international district chinatown station","",1,7591597,10106037,0,101,1,1
100229,111238,475802958,"Downtown Seattle Greenwood","downtown seattle greenwood","",1,7592607,20005010,0,101,1,1
100229,111238,475803938,"Downtown Seattle Greenwood","downtown seattle greenwood","",1,7592597,20005010,0,101,1,1
102593,111238,491653468,"Southcenter","southcenter","",1,7592427,30906010,0,900,1,1
102593,111238,491653718,"Tukwila Station Southcenter","tukwila station southcenter","",1,7592428,30906011,0,900,1,1
102593,111238,491675828,"Southcenter","southcenter","",1,7592428,30906010,0,900,1,1
102593,111238,491676148,"Fairwood Southcenter","fairwood southcenter","",0,7592429,41906015,0,900,1,1
102593,111238,491676198,"Fairwood Southcenter","fairwood southcenter","",0,7592423,41906015,0,900,1,1
102593,111238,491676218,"Fairwood Southcenter","fairwood southcenter","",0,7592429,41906015,0,900,1,1
100089,111238,491928118,"Madrona Park Via E Union St","madrona park Via east union street","",0,7592622,21002008,0,101,1,1
100089,111238,491928858,"Downtown Seattle","downtown seattle","",1,7592630,10002006,0,101,1,1
100089,111238,491928888,"Downtown Seattle","downtown seattle","",1,7592628,10002006,0,101,1,1
100089,111238,491929178,"Downtown Seattle","downtown seattle","",1,7592626,10002005,0,101,1,1
100089,111238,491929198,"Downtown Seattle","downtown seattle","",1,7592632,10002005,0,101,1,1
100089,111238,491929218,"Downtown Seattle","downtown seattle","",0,7592620,21002004,0,101,1,1
100089,111238,491929248,"Downtown Seattle","downtown seattle","",0,7592621,21002004,0,101,1,1
100028,111238,491929638,"Downtown Seattle","downtown seattle","",1,7592652,20013011,0,101,1,1
100089,111238,491948068,"Downtown Seattle","downtown seattle","",0,7592632,21002004,0,101,1,1
100297,26780,491983968,"Kent East Hill","kent east hill","",0,7592436,41914001,0,900,1,1
102593,23074,492516618,"Southcenter","southcenter","",1,7592473,30906010,0,900,1,1
102593,23074,492516628,"Southcenter","southcenter","",1,7592472,30906010,0,900,1,1
100300,111238,492628218,"Auburn Station","auburn station","",1,7592380,10917006,0,900,1,1
100300,111238,492628448,"Pacific","pacific","",0,7592378,21917008,0,900,1,1
100300,111238,492628498,"Pacific","pacific","",0,7592380,21917008,0,900,1,1
100300,111238,492628518,"Pacific","pacific","",0,7592380,21917008,0,900,1,1
100300,26780,493113028,"Auburn Station","auburn station","",1,7592438,10917006,0,900,1,1
100300,26780,493113038,"Auburn Station","auburn station","",1,7592438,10917006,0,900,1,1
100300,23074,493151078,"Pacific","pacific","",0,7592458,21917008,0,900,1,1
100300,23074,493151108,"Pacific","pacific","",0,7592458,21917008,0,900,1,1
102554,26780,497990768,"Bellevue Transit Center Factoria","bellevue transit center factoria","",0,7591200,11241004,0,101,1,1
102554,26780,497991018,"Bellevue Transit Center Factoria","bellevue transit center factoria","",0,7591200,11241004,0,101,1,1
102636,111238,500658888,"Burien Transit Center Via Gregory Heights","burien transit center Via gregory heights","",1,7592383,40631001,0,101,1,1
102636,111238,500658958,"Burien Transit Center Via Gregory Heights","burien transit center Via gregory heights","",1,7592383,40631001,0,101,1,1
100496,111238,518231008,"Kingsgate P&R","kingsgate park and ride","",1,7592410,30930002,0,900,1,1
102636,111238,518231408,"Gregory Heights Via Highline Medical Center","gregory heights Via highline medical center","",0,7592382,31631002,0,101,1,1
102636,111238,518231418,"Gregory Heights Via Highline Medical Center","gregory heights Via highline medical center","",0,7592382,31631002,0,101,1,1
102636,111238,518231588,"Gregory Heights Via Highline Medical Center","gregory heights Via highline medical center","",0,7592383,31631002,0,101,1,1
102636,111238,518231608,"Gregory Heights Via Highline Medical Center","gregory heights Via highline medical center","",0,7592383,31631002,0,101,1,1
100297,111238,518239018,"Downtown Kent","downtown kent","",0,7592372,41914021,0,900,1,1
102557,26780,518241598,"Auburn","auburn","",1,7592442,30915008,0,900,1,1
100336,111238,523663888,"Downtown Seattle Water Taxi","downtown seattle water taxi","",1,7592405,40973001,0,700,1,1
100481,111238,523666248,"Seacrest Marina","seacrest marina","",1,7592404,20775004,0,300,1,1
100336,26780,523669758,"West Seattle Water Taxi","west seattle water taxi","",0,7592448,31973002,0,700,1,1
100259,111238,534488848,"University District Roosevelt","university district roosevelt","",1,7590318,20067004,0,101,1,1
100259,23074,534514828,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590499,11067005,0,101,1,1
100259,23074,534514878,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590501,11067005,0,101,1,1
100336,111238,472988868,"Downtown Seattle Water Taxi","downtown seattle water taxi","",1,7592402,40973001,0,700,1,1
100336,111238,472988918,"West Seattle Water Taxi","west seattle water taxi","",0,7592402,31973002,0,700,1,1
100481,111238,472989218,"Seacrest Marina","seacrest marina","",1,7592404,20775004,0,300,1,1
102652,111238,472991808,"N Mercer Island","north mercer island","",1,7592387,10204004,0,900,1,1
102652,111238,472991858,"S Mercer Island","sorth mercer island","",0,7592387,21204006,0,900,1,1
102652,111238,472991878,"S Mercer Island","sorth mercer island","",0,7592387,21204006,0,900,1,1
102652,111238,472991898,"S Mercer Island","sorth mercer island","",0,7592387,21204006,0,900,1,1
102652,111238,472991918,"S Mercer Island","sorth mercer island","",0,7592387,21204006,0,900,1,1
102652,111238,472991968,"N Mercer Island","north mercer island","",1,7592389,10204005,0,900,1,1
102698,111238,472992608,"Duvall Shuttle","duvall shuttle","",0,7592371,11627001,0,101,1,1
102647,111238,472993428,"Angle Lake Station","angle lake station","",1,7592377,10635002,0,101,1,1
100132,111238,473767478,"Downtown Seattle","downtown seattle","",1,7574166,20024005,0,101,1,1
100161,26780,473804738,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574521,10027005,0,101,1,1
100161,26780,473805238,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574514,10027005,0,101,1,1
100161,26780,473805248,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574511,10027005,0,101,1,1
100161,26780,473805268,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574514,10027005,0,101,1,1
100005,26780,474185978,"Renton Rainier Beach Station","renton raineer beach station","",0,7591597,21106108,0,101,1,1
100229,111238,475803058,"Downtown Seattle Greenwood","downtown seattle greenwood","",1,7592598,20005010,0,101,1,1
100229,111238,475803368,"Downtown Seattle Greenwood","downtown seattle greenwood","",1,7592595,20005010,0,101,1,1
100229,111238,475808398,"Downtown Seattle Greenwood","downtown seattle greenwood","",1,7592607,20005010,0,101,1,1
102593,111238,491667088,"Tukwila Station Southcenter","tukwila station southcenter","",1,7592427,30906011,0,900,1,1
102593,111238,491667098,"Tukwila Station Southcenter","tukwila station southcenter","",1,7592428,30906011,0,900,1,1
102593,111238,491675898,"Southcenter","southcenter","",1,7592429,30906010,0,900,1,1
102593,111238,491676138,"Fairwood","fairwood","",0,7592423,41906014,0,900,1,1
102593,111238,491676168,"Fairwood Southcenter","fairwood southcenter","",0,7592427,41906015,0,900,1,1
102593,111238,491676238,"Fairwood","fairwood","",0,7592425,41906014,0,900,1,1
102593,111238,491676268,"Fairwood","fairwood","",0,7592427,41906014,0,900,1,1
100089,111238,491928258,"Madrona Park Via E Union St","madrona park Via east union street","",0,7592624,21002008,0,101,1,1
100089,111238,491928268,"Madrona Park Via E Union St","madrona park Via east union street","",0,7592623,21002008,0,101,1,1
100089,111238,491928368,"Madrona Park Via E Union St","madrona park Via east union street","",0,7592655,21002008,0,101,1,1
100089,111238,491928898,"Downtown Seattle","downtown seattle","",1,7592654,10002006,0,101,1,1
100089,111238,491928998,"Downtown Seattle","downtown seattle","",1,7592632,10002005,0,101,1,1
100089,111238,491929018,"Downtown Seattle","downtown seattle","",1,7592624,10002005,0,101,1,1
100089,111238,491929028,"Downtown Seattle","downtown seattle","",1,7592654,10002006,0,101,1,1
100089,111238,491929158,"Downtown Seattle","downtown seattle","",1,7592632,10002005,0,101,1,1
100089,111238,491929258,"Downtown Only","downtown only","",0,7592620,21002013,0,101,1,1
100089,111238,491929288,"Downtown Seattle","downtown seattle","",0,7592623,21002004,0,101,1,1
100089,111238,491929568,"Downtown Seattle","downtown seattle","",0,7592624,21002004,0,101,1,1
100028,111238,491929868,"Downtown Seattle","downtown seattle","",1,7592652,20013011,0,101,1,1
102615,111238,491943998,"Downtown Seattle","downtown seattle","",1,7590330,20675010,0,101,1,1
100089,111238,491947908,"Downtown Seattle","downtown seattle","",0,7592631,21002004,0,101,1,1
100297,26780,491983928,"Kent East Hill","kent east hill","",0,7592436,41914001,0,900,1,1
102593,23074,492516638,"Southcenter","southcenter","",1,7592473,30906010,0,900,1,1
102593,23074,492516678,"Southcenter","southcenter","",1,7592473,30906010,0,900,1,1
100300,111238,492628038,"Auburn Station","auburn station","",1,7592375,10917002,0,900,1,1
100300,111238,492628048,"Auburn Station","auburn station","",1,7592374,10917002,0,900,1,1
100300,111238,492628098,"Auburn Station","auburn station","",1,7592375,10917006,0,900,1,1
100300,111238,492628198,"Auburn Station","auburn station","",1,7592380,10917006,0,900,1,1
100300,111238,492628408,"Pacific","pacific","",0,7592378,21917008,0,900,1,1
100259,23074,534515938,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590501,11067005,0,101,1,1
100259,23074,534516048,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590466,11067005,0,101,1,1
100259,23074,534516108,"University District Roosevelt","university district roosevelt","",1,7590468,20067004,0,101,1,1
100259,23074,534516548,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590500,11067005,0,101,1,1
100259,23074,534517058,"University District Roosevelt","university district roosevelt","",1,7590469,20067004,0,101,1,1
100259,23074,534517138,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590469,11067005,0,101,1,1
100259,23074,534517508,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590472,11067005,0,101,1,1
100259,23074,534517608,"University District Roosevelt","university district roosevelt","",1,7590467,20067004,0,101,1,1
100259,23074,534517628,"University District Roosevelt","university district roosevelt","",1,7590466,20067004,0,101,1,1
100259,23074,534517648,"University District Roosevelt","university district roosevelt","",1,7590500,20067004,0,101,1,1
100259,23074,534523398,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590472,11067005,0,101,1,1
100259,23074,534523448,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590500,11067005,0,101,1,1
100259,26780,534531768,"University District Roosevelt","university district roosevelt","",1,7590571,20067004,0,101,1,1
100259,26780,534531798,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590561,11067005,0,101,1,1
100259,26780,534531868,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590560,11067005,0,101,1,1
100259,26780,534531898,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590569,11067005,0,101,1,1
100259,26780,534531988,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590564,11067005,0,101,1,1
100259,26780,534532798,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590572,11067005,0,101,1,1
100259,26780,534532978,"University District Roosevelt","university district roosevelt","",1,7590564,20067004,0,101,1,1
100259,26780,534532998,"University District Roosevelt","university district roosevelt","",1,7590565,20067004,0,101,1,1
100259,26780,534533008,"University District Roosevelt","university district roosevelt","",1,7590570,20067004,0,101,1,1
100259,26780,534533168,"University District Roosevelt","university district roosevelt","",1,7590561,20067004,0,101,1,1
100259,26780,534533258,"University District Roosevelt","university district roosevelt","",1,7590562,20067004,0,101,1,1
100259,26780,534538698,"University District Roosevelt","university district roosevelt","",1,7590566,20067004,0,101,1,1
100193,23074,535593358,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574331,40032001,0,101,1,1
100184,23074,535593558,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574345,40031005,0,101,1,1
100184,23074,535593838,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574372,40031005,0,101,1,1
100184,23074,535593998,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574333,40031005,0,101,1,1
100193,23074,535594098,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574345,40032001,0,101,1,1
100193,23074,535594108,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574329,40032001,0,101,1,1
100193,23074,535594188,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574333,40032001,0,101,1,1
100193,23074,535594538,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574333,40032001,0,101,1,1
100214,23074,537767348,"Lake City Ravenna","lake city ravenna","",0,7591414,11372007,0,101,1,1
100214,23074,537767628,"Lake City Ravenna","lake city ravenna","",0,7591412,11372007,0,101,1,1
100214,23074,537767668,"Lake City Ravenna","lake city ravenna","",0,7591413,11372007,0,101,1,1
100269,111238,537943468,"University District Lake City","university district lake city","",1,7590403,20075007,0,101,1,1
100225,23074,538175908,"University District Roosevelt Station","university district roosevelt station","",1,7590441,40045008,0,101,1,1
100225,23074,538176038,"University District Roosevelt Station","university district roosevelt station","",1,7590446,40045008,0,101,1,1
100225,23074,538176068,"University District Roosevelt Station","university district roosevelt station","",1,7590438,40045008,0,101,1,1
100225,23074,538176138,"University District Roosevelt Station","university district roosevelt station","",1,7590444,40045008,0,101,1,1
100225,23074,538176388,"University District Roosevelt Station","university district roosevelt station","",1,7590448,40045008,0,101,1,1
100300,26780,493112898,"Pacific","pacific","",0,7592443,21917008,0,900,1,1
100300,26780,493112998,"Pacific","pacific","",0,7592438,21917008,0,900,1,1
100300,23074,493151128,"Pacific","pacific","",0,7592458,21917008,0,900,1,1
100496,111238,518231048,"Kingsgate P&R","kingsgate park and ride","",1,7592414,30930002,0,900,1,1
102636,111238,518231398,"Gregory Heights Via Highline Medical Center","gregory heights Via highline medical center","",0,7592382,31631002,0,101,1,1
102636,111238,518231558,"Gregory Heights Via Highline Medical Center","gregory heights Via highline medical center","",0,7592383,31631002,0,101,1,1
102636,111238,518231568,"Gregory Heights Via Highline Medical Center","gregory heights Via highline medical center","",0,7592383,31631002,0,101,1,1
100496,111238,518232468,"Kingsgate P&R","kingsgate park and ride","",1,7592410,30930002,0,900,1,1
100297,111238,518238988,"Kent East Hill","kent east hill","",0,7592372,41914001,0,900,1,1
102557,26780,518241508,"Enumclaw","enumclaw","",0,7592434,41915007,0,900,1,1
100336,111238,523663778,"West Seattle Water Taxi","west seattle water taxi","",0,7592405,31973002,0,700,1,1
100481,111238,523666258,"Seacrest Marina","seacrest marina","",1,7592403,20775004,0,300,1,1
100481,111238,523666298,"Seacrest Marina","seacrest marina","",1,7592403,20775004,0,300,1,1
100481,111238,523666338,"Seacrest Marina","seacrest marina","",1,7592406,20775004,0,300,1,1
100336,26780,523669668,"West Seattle Water Taxi","west seattle water taxi","",0,7592448,31973002,0,700,1,1
100336,26780,523669768,"West Seattle Water Taxi","west seattle water taxi","",0,7592448,31973002,0,700,1,1
100336,26780,523669838,"Downtown Seattle Water Taxi","downtown seattle water taxi","",1,7592448,40973001,0,700,1,1
100259,23074,534515358,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590471,11067005,0,101,1,1
100259,23074,534515468,"University District Roosevelt","university district roosevelt","",1,7590465,20067004,0,101,1,1
100259,23074,534516228,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590471,11067005,0,101,1,1
100259,23074,534516278,"University District Roosevelt","university district roosevelt","",1,7590469,20067004,0,101,1,1
100259,23074,534516298,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590465,11067005,0,101,1,1
100259,23074,534516378,"University District Roosevelt","university district roosevelt","",1,7590465,20067004,0,101,1,1
100259,23074,534516828,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590467,11067005,0,101,1,1
100259,23074,534517388,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590468,11067005,0,101,1,1
100259,23074,534523138,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590499,11067005,0,101,1,1
100259,23074,534523358,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590469,11067005,0,101,1,1
100259,23074,534523458,"University District Roosevelt","university district roosevelt","",1,7590469,20067004,0,101,1,1
100259,23074,534523558,"University District Roosevelt","university district roosevelt","",1,7590468,20067004,0,101,1,1
100259,26780,534531538,"University District Roosevelt","university district roosevelt","",1,7590570,20067004,0,101,1,1
100259,26780,534531648,"University District Roosevelt","university district roosevelt","",1,7590567,20067004,0,101,1,1
100259,26780,534531758,"University District Roosevelt","university district roosevelt","",1,7590565,20067004,0,101,1,1
100259,26780,534532918,"Northgate Station Roosevelt Station","northgate station roosevelt station","",0,7590565,11067005,0,101,1,1
100259,26780,534533058,"University District Roosevelt","university district roosevelt","",1,7590569,20067004,0,101,1,1
100259,26780,534533268,"University District Roosevelt","university district roosevelt","",1,7590566,20067004,0,101,1,1
100193,23074,535593308,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574329,40032001,0,101,1,1
100184,23074,535594008,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574329,40031005,0,101,1,1
100193,23074,535594088,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574333,40032001,0,101,1,1
100193,23074,535594478,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574372,40032001,0,101,1,1
100193,23074,535594518,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574354,40032001,0,101,1,1
100193,23074,535594528,"Seattle Childrens Hospital U-District Station","seattle childrens hospital u-district station","",1,7574372,40032001,0,101,1,1
100269,111238,537943238,"University District Lake City","university district lake city","",1,7590403,20075007,0,101,1,1
100225,23074,538175858,"University District Roosevelt Station","university district roosevelt station","",1,7590440,40045008,0,101,1,1
102548,26780,347619658,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591474,30672005,0,101,1,1
102548,26780,347619808,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591479,30672005,0,101,1,1
102548,26780,347620058,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591480,30672005,0,101,1,1
102548,26780,347620518,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591474,30672005,0,101,1,1
102548,26780,347620568,"Bellevue Transit Center Crossroads","bellevue transit center crossroads","",1,7591483,30672005,0,101,1,1
